0.19162272,0.35098353,-0.6049381
0.1325102,0.32682273,-0.6215678
0.21330315,0.28833666,-0.6038185
0.120423555,0.27300057,-0.7740067
0.18281214,0.29206046,-0.5238729
0.23102999,0.30804065,-0.53869385
0.1691845,0.32109565,-0.67831796
0.060625255,0.29277465,-0.74085456
0.036375854,0.26567852,-0.81648993
0.11908199,0.34081808,-0.7520132
